PitchNo,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,HomeTeamForeignID,AwayTeamForeignID
43,3,5,"Burke, Sean",680732,Right,CWS,"Fortes, Nick",663743,Right,TB,2,Top,0,3,1,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,95.4666738,-3.208131223,-3.679241216,2627.638823,193.0527182,12:30,6.330787497,2.029508293,7.322751467,-9.440302769,20.99198238,1.183139565,2.643152782,-1.200361107,86.41797344,-4.983946964,-3.454422936,0.397044143,,,,,,,,,,,,-1.784846192,12.57585766,-1.82603401,50.00484074,6.148468407,8.868890014,-138.5010316,-8.073642514,-3.432352162,33.93194496,-7.997719641,CWS,TB,Rate Field,Major League Baseball,AL,145,139
44,4,1,"Burke, Sean",680732,Right,CWS,"Williams, Carson",700246,Right,TB,2,Top,0,0,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,81.85463283,-0.085355878,-1.871329329,2729.238241,20.90145962,6:45,6.366410888,2.195676987,7.014466688,-58.24482377,-16.78162356,-2.723399206,1.43576621,0.267504781,74.76824491,-11.09692866,-2.39251513,0.463450037,,,,,,,,,,,,0.876621312,-9.216299178,-2.080711514,50.00446769,6.334908033,3.963017686,-119.0582168,-1.740665778,1.233867107,26.91403339,-45.15551644,CWS,TB,Rate Field,Major League Baseball,AL,145,139
45,4,2,"Burke, Sean",680732,Right,CWS,"Williams, Carson",700246,Right,TB,2,Top,0,0,1,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,83.38450201,0.068843976,-2.267052067,2671.627311,20.48006798,6:45,6.370926755,2.219759649,7.063801539,-56.60847403,-16.47493234,-2.149993472,1.71679936,-0.018707609,75.73637044,-10.66714268,-2.679137888,0.455958436,,,,,,,,,,,,0.399632524,-9.111252853,-2.082870589,50.00274751,6.349644405,4.857450229,-121.2207102,-1.395982703,0.580587954,28.86295346,-45.41678422,CWS,TB,Rate Field,Major League Baseball,AL,145,139
46,4,3,"Burke, Sean",680732,Right,CWS,"Williams, Carson",700246,Right,TB,2,Top,0,0,2,Fastball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,95.83558118,-2.168588658,-1.99958933,2707.850635,195.0208484,12:30,6.491766328,2.058417895,7.162563847,-7.869857464,22.29681837,4.38681043,3.869944984,0.611110379,86.33654103,-3.667191039,-1.161554306,0.395307669,,,,,,,,,,,,-3.054036497,12.97364221,-1.943877952,50.00042071,6.361802877,4.726025322,-139.3234816,-5.526597881,-5.917519738,35.49375986,-7.033559161,CWS,TB,Rate Field,Major League Baseball,AL,145,139
47,5,1,"Burke, Sean",680732,Right,CWS,"Simpson, Chandler",802415,Left,TB,2,Top,1,0,0,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,96.85301652,-3.009198163,-3.367010878,2646.487903,203.2372129,12:45,6.266134794,2.242246909,7.267101463,-9.835808942,19.73347856,6.614070424,2.722814169,-0.255298457,87.50767084,-4.869006796,-2.107083458,0.391373973,82.05175597,46.16815138,-41.15821161,4039.829157,72.00036508,87.50342611,-83.20833134,248.2656442,239.372859,-59.49608712,4.9,-4.687631876,11.82308008,-2.055003332,50.00025384,6.091553691,8.059632121,-140.5757769,-7.71442594,-9.273815462,35.29963965,-8.780520422,CWS,TB,Rate Field,Major League Baseball,AL,145,139
48,5,2,"Burke, Sean",680732,Right,CWS,"Simpson, Chandler",802415,Left,TB,2,Top,1,0,1,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,96.82603768,-1.842638717,-2.954198892,2644.763293,199.2977484,12:45,6.275543004,2.279299153,7.002782428,-14.03615488,14.99594294,8.82414413,3.430540564,0.326843523,89.02255857,-4.486200963,-1.286833022,0.387802604,81.69251608,26.83799848,-111.5730186,2311.187679,,,,244.9304625,62.84658907,-117.7321878,3.1,-5.596765926,8.702944887,-2.102952036,50.00090361,6.156428249,6.983810807,-140.8729106,-4.992288282,-11.32515952,29.95307421,-14.56010316,CWS,TB,Rate Field,Major League Baseball,AL,145,139
49,5,3,"Burke, Sean",680732,Right,CWS,"Simpson, Chandler",802415,Left,TB,2,Top,1,0,2,Fastball,InPlay,Undefined,GroundBall,Out,2,0,97.75933952,-1.806132708,-2.478663503,2600.824793,199.0828963,12:45,6.378050992,2.202072687,7.069205282,-12.20860717,16.16146595,6.803548844,3.720650138,0.517333215,90.14878259,-4.103533551,-1.194761875,0.383355536,87.53361081,-35.00406926,-2.649353745,4619.483834,,,,4.936562333,4.831527058,-8.71536454,0,-4.34062338,9.304021302,-2.056722753,50.00050021,6.264153931,5.937320391,-142.3195225,-4.892297644,-8.994046361,29.54032841,-12.89237764,CWS,TB,Rate Field,Major League Baseball,AL,145,139
50,1,1,"Montgomery, Mason",682254,Left,TB,"Quero, Edgar",700337,Right,CWS,2,Bottom,0,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,97.20674032,-3.188806321,2.750746603,2379.317699,161.8217573,11:30,5.887889637,-1.271190409,7.190129445,-10.32421136,18.93332878,-6.463996441,2.136670818,0.683550662,88.10157027,-5.140737554,1.519961943,0.38930539,,,,,,,,,,,,4.387352126,11.39913479,1.115291216,50.00474765,5.698925946,-6.575276851,-141.1702954,-8.204062211,8.779238194,34.76575908,-9.368937834,CWS,TB,Rate Field,Major League Baseball,AL,145,139
51,1,2,"Montgomery, Mason",682254,Left,TB,"Quero, Edgar",700337,Right,CWS,2,Bottom,0,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,90.26918481,-2.685440296,4.543665464,2574.697123,15.44192218,6:30,5.740425779,-1.361251069,7.071125647,-31.7706941,2.635829599,-2.491170654,0.653727939,2.564656433,81.52916028,-8.683702217,4.068620182,0.422174414,,,,,,,,,,,,2.917556911,2.419047277,1.090128703,50.00310993,5.565009934,-10.32082618,-130.7953428,-7.086506188,4.950161569,32.98702335,-28.0701383,CWS,TB,Rate Field,Major League Baseball,AL,145,139
52,1,3,"Montgomery, Mason",682254,Left,TB,"Quero, Edgar",700337,Right,CWS,2,Bottom,0,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,98.31584826,-1.467274544,2.192837823,2404.947946,157.1783472,11:15,5.914466715,-1.366353161,7.108905289,-10.03802816,18.90002236,-10.32613207,3.746808499,-0.23652356,87.61360247,-3.392511428,0.20847913,0.387173966,,,,,,,,,,,,6.473181383,10.95519315,1.241179926,50.0017351,5.823111824,-5.139845415,-142.8699699,-3.983390285,13.04017425,40.73052305,-10.10347008,CWS,TB,Rate Field,Major League Baseball,AL,145,139
53,1,4,"Montgomery, Mason",682254,Left,TB,"Quero, Edgar",700337,Right,CWS,2,Bottom,0,1,2,Fastball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,99.10164511,-3.53622051,3.287301596,2399.145717,156.157048,11:15,5.898017803,-1.328903074,7.159054301,-8.946979611,19.53782043,-12.02496669,1.94376555,0.651727543,88.77749223,-5.234524835,0.985120055,0.384129887,,,,,,,,,,,,7.733558774,11.99879142,1.142759573,50.00696712,5.687694348,-7.864674634,-143.7006078,-9.182377665,15.85286606,39.54077339,-7.58614197,CWS,TB,Rate Field,Major League Baseball,AL,145,139
54,2,1,"Montgomery, Mason",682254,Left,TB,"Vargas, Miguel",678246,Right,CWS,2,Bottom,1,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,99.36840308,-2.030759472,2.680853336,2371.000941,158.9482677,11:15,5.90087838,-1.268421307,6.85008023,-7.818801435,20.31616845,-7.54157495,3.397212613,0.549012298,89.29944004,-3.520333657,1.239266745,0.381763795,,,,,,,,,,,,5.026003077,11.8624947,1.101107328,50.00287906,5.767848185,-6.51465886,-144.3839129,-5.379422594,10.43864585,38.75319076,-7.53767806,CWS,TB,Rate Field,Major League Baseball,AL,145,139
55,2,2,"Montgomery, Mason",682254,Left,TB,"Vargas, Miguel",678246,Right,CWS,2,Bottom,1,0,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,99.27819998,-1.359502607,2.711604922,2349.028287,161.4722516,11:30,5.965035633,-1.281425938,7.027038353,-7.907141918,20.39725948,-6.128295272,4.070774507,0.673494143,88.7450622,-2.872093563,1.537205378,0.382911578,,,,,,,,,,,,4.305120093,11.72203427,1.119979343,50.00595733,5.879113636,-6.633209852,-144.2518443,-3.683249075,8.8775356,40.36148353,-8.010190212,CWS,TB,Rate Field,Major League Baseball,AL,145,139
56,2,3,"Montgomery, Mason",682254,Left,TB,"Vargas, Miguel",678246,Right,CWS,2,Bottom,1,1,1,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,90.49920528,-1.747365068,1.786531427,2571.195602,265.5766922,2:45,5.813987668,-1.405089059,6.911261189,-31.86268591,1.887373414,0.354513816,1.567419899,0.251757964,82.31615479,-7.781245967,1.854171682,0.418127548,,,,,,,,,,,,0.366619022,1.596261947,1.293157416,50.0053468,5.690046804,-4.11621327,-131.6291539,-4.96769294,0.635581728,31.2102525,-29.41321512,CWS,TB,Rate Field,Major League Baseball,AL,145,139
57,2,4,"Montgomery, Mason",682254,Left,TB,"Vargas, Miguel",678246,Right,CWS,2,Bottom,1,1,2,Slider,InPlay,Undefined,FlyBall,Single,0,0,89.80264879,-0.446651961,2.667830782,2621.987722,281.1048352,3:15,5.722103124,-1.509084275,7.085257113,-33.64620774,0.77419922,1.721795112,2.513374409,1.057246316,81.2336417,-6.845069478,2.9965521,0.42225958,64.81819204,31.24868566,-12.16471149,1656.825805,107.9425364,42.91210722,-22.37360895,213.2809326,213.2809326,-10.210129,3.5,-0.074542788,0.580614564,1.349486043,50.00621796,5.680373063,-6.134350712,-130.5600566,-2.010936651,-0.126769466,31.81003324,-31.1970515,CWS,TB,Rate Field,Major League Baseball,AL,145,139
58,3,1,"Montgomery, Mason",682254,Left,TB,"Benintendi, Andrew",643217,Left,CWS,2,Bottom,1,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,98.58512967,-1.517962716,2.525488852,2252.956762,150.7259034,11:00,5.83163032,-1.355009234,6.989426448,-9.470684212,18.70935153,-5.245213803,3.662067496,0.505610818,89.8845727,-3.310946952,1.530209396,0.382069422,,,,,,,,,,,,3.589981128,10.70401398,1.202774137,50.00440003,5.734283085,-6.154359254,-143.4348729,-4.114788386,7.471107492,33.59769207,-9.902823695,CWS,TB,Rate Field,Major League Baseball,AL,145,139
59,3,2,"Montgomery, Mason",682254,Left,TB,"Benintendi, Andrew",643217,Left,CWS,2,Bottom,1,1,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,97.57359134,-1.540574957,1.480996417,2210.092133,154.4794542,11:15,5.851491215,-1.453446311,6.922204625,-11.07801955,17.678112,-6.785442512,3.525545691,-0.670244053,88.94026865,-3.640871683,0.191659652,0.385955063,,,,,,,,,,,,4.145658879,10.14219618,1.364114095,50.00128827,5.750155097,-3.452169109,-142.0441096,-4.180862303,8.451414017,33.23360738,-11.49402557,CWS,TB,Rate Field,Major League Baseball,AL,145,139
60,3,3,"Montgomery, Mason",682254,Left,TB,"Benintendi, Andrew",643217,Left,CWS,2,Bottom,1,1,1,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,98.56827527,-1.692711984,2.954949757,2297.321567,155.6149656,11:15,5.863802487,-1.333061156,6.917105376,-9.449833208,18.79487733,-5.960033733,3.534793792,0.863119122,89.76170649,-3.480805368,1.823961514,0.382507606,,,,,,,,,,,,4.113251618,10.81374152,1.151229705,50.00714385,5.753648342,-7.20372984,-143.3364657,-4.55016767,8.540292991,33.90915057,-9.7322751,CWS,TB,Rate Field,Major League Baseball,AL,145,139
61,3,4,"Montgomery, Mason",682254,Left,TB,"Benintendi, Andrew",643217,Left,CWS,2,Bottom,1,2,1,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,98.5986878,-2.122306466,2.302932506,2334.392324,156.7206607,11:15,5.855316009,-1.348833141,7.035817493,-9.331927693,18.85581807,-5.288059859,3.148996147,0.303680679,89.9090139,-3.88741848,1.299189112,0.382121685,,,,,,,,,,,,3.55234932,10.95814359,1.21210368,50.0040598,5.722723207,-5.594606574,-143.4279714,-5.624852146,7.390222643,33.67027497,-9.381006814,CWS,TB,Rate Field,Major League Baseball,AL,145,139
62,3,5,"Montgomery, Mason",682254,Left,TB,"Benintendi, Andrew",643217,Left,CWS,2,Bottom,1,2,2,Fastball,InPlay,Undefined,FlyBall,Out,1,0,98.27671228,-3.180862923,2.562786732,2259.31329,158.3980181,11:15,5.845890492,-1.380586778,7.182956512,-9.411731294,19.00568569,-6.124399473,2.177484529,0.432179083,89.70124176,-4.954491437,1.400893845,0.383675273,79.28171871,48.36111441,3.301808243,3651.821089,110.3577719,98.77978006,-2.47253127,241.4123965,237.3719055,-5.117300449,5.4,4.079585103,11.34429382,1.235198958,50.00705851,5.657527237,-6.192193719,-142.8148287,-8.250950937,8.420533501,33.21055273,-8.768517596,CWS,TB,Rate Field,Major League Baseball,AL,145,139
63,4,1,"Montgomery, Mason",682254,Left,TB,"Meidroth, Chase",805367,Right,CWS,2,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,98.3002892,-2.403086732,3.061956162,2179.450223,153.6816102,11:00,5.808847848,-1.356397277,7.043790715,-13.00315533,15.33830056,-6.876196026,2.541501531,0.854433328,89.90149047,-4.854678032,1.759488135,0.383162139,,,,,,,,,,,,4.615331555,9.097805176,1.174857705,50.00355257,5.657803668,-7.419000936,-142.8991638,-6.429813651,9.553143361,32.67741739,-13.34586818,CWS,TB,Rate Field,Major League Baseball,AL,145,139
64,4,2,"Montgomery, Mason",682254,Left,TB,"Meidroth, Chase",805367,Right,CWS,2,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,91.31828997,-2.29523405,2.846688076,2667.832358,222.9629658,1:30,5.774696473,-1.486188417,7.005962973,-28.47331137,4.230328686,1.609741762,1.314886448,1.237586578,84.39587719,-7.629138297,3.150853961,0.411594496,,,,,,,,,,,,-0.132092819,2.939396912,1.311818921,50.00230784,5.621446553,-6.653594781,-132.8195688,-6.19802229,-0.235902683,27.11750179,-26.89369145,CWS,TB,Rate Field,Major League Baseball,AL,145,139
65,4,3,"Montgomery, Mason",682254,Left,TB,"Meidroth, Chase",805367,Right,CWS,2,Bottom,2,1,1,Fastball,InPlay,Undefined,Bunt,Single,0,0,99.17934294,-1.604023082,3.130420223,2289.696521,149.0720351,11:00,5.845028437,-1.493259943,6.895405863,-9.73682545,18.01232937,-6.504800113,3.572312246,0.818917504,90.83454063,-3.440890742,1.900064967,0.379137194,35.61957368,-24.40933075,-47.40221462,1424.836187,,,,9.291020683,9.064410031,-41.2678624,0.2,4.401846975,10.31510553,1.299294604,50.00271272,5.739501578,-7.674375193,-144.2636293,-4.367463402,9.313815418,32.38494951,-10.35023483,CWS,TB,Rate Field,Major League Baseball,AL,145,139
66,5,1,"Montgomery, Mason",682254,Left,TB,"A., Michael",572191,Right,CWS,2,Bottom,2,0,0,Slider,InPlay,Undefined,GroundBall,Double,0,1,88.61764545,-1.43858668,1.608015162,2541.758256,309.076466,4:15,5.698664334,-1.555788802,7.004219788,-34.28036225,0.844321388,1.086121729,1.534478374,-0.003304071,80.79127146,-7.92555675,1.81505033,0.426557637,80.21842342,-4.414187347,-44.94519995,3682.093869,,,,19.24570515,18.51185349,-39.29347966,0.1,-0.100589693,0.908751258,1.45716366,50.00020982,5.595200791,-3.651396991,-128.938093,-4.24245359,-0.166850232,29.48548329,-30.65388233,CWS,TB,Rate Field,Major League Baseball,AL,145,139
67,6,1,"Montgomery, Mason",682254,Left,TB,"Tauchman, Mike",643565,Left,CWS,2,Bottom,2,0,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,98.02818403,-3.344572208,1.973734423,2292.097784,149.0813605,11:00,5.841822926,-1.297235955,7.211069798,-8.599393487,19.79473087,-4.194488814,2.093955471,0.140931698,89.99550333,-4.961362094,1.179961571,0.383518,,,,,,,,,,,,2.818438284,11.73976904,1.185839733,50.00127743,5.645687641,-4.774848477,-142.5418437,-8.616094397,5.82875336,31.22053562,-7.893751133,CWS,TB,Rate Field,Major League Baseball,AL,145,139
68,6,2,"Montgomery, Mason",682254,Left,TB,"Tauchman, Mike",643565,Left,CWS,2,Bottom,2,0,1,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,98.41835626,-1.897619094,2.382562117,2403.249448,158.606397,11:15,5.909075272,-1.312340136,7.126125179,-10.58492242,17.54154313,-3.560005792,3.305752976,0.552859208,90.29890696,-3.893790906,1.709111189,0.381706093,,,,,,,,,,,,2.580876529,10.12467466,1.173697031,50.00262633,5.792455556,-5.842429973,-143.2331888,-5.097419138,5.387787161,31.61889973,-11.03900951,CWS,TB,Rate Field,Major League Baseball,AL,145,139
69,6,3,"Montgomery, Mason",682254,Left,TB,"Tauchman, Mike",643565,Left,CWS,2,Bottom,2,0,2,Slider,InPlay,Undefined,LineDrive,Double,0,2,90.62600925,-0.395112193,2.133908485,2584.429661,252.4195092,2:30,5.844691407,-1.58225918,7.084117834,-31.34881617,1.801836551,-0.769874068,2.874142543,0.291150648,83.46638785,-6.306019118,1.988240806,0.414397907,101.9994796,10.2517465,10.54899682,86.54413256,109.4987468,12.98125218,18.67915939,235.0148674,235.0148673,9.596727269,1.9,0.991462927,1.09510853,1.455428292,50.00256447,5.806773684,-4.894281746,-131.9773659,-1.860532746,1.755817175,27.07392091,-30.2355544,CWS,TB,Rate Field,Major League Baseball,AL,145,139
70,7,1,"Montgomery, Mason",682254,Left,TB,"Teel, Kyle",691019,Left,CWS,2,Bottom,2,0,0,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,97.28823747,-2.235262453,1.608919221,2278.275619,156.9650164,11:15,5.872640404,-1.469313046,7.209148534,-11.3984619,17.61871836,-7.716909252,2.898227205,-0.655181588,88.51140626,-4.395706529,0.140788512,0.387702959,,,,,,,,,,,,4.707605258,10.33255877,1.380405373,50.00192837,5.73909029,-3.726538221,-141.5414278,-5.894514408,9.505270715,33.7632905,-11.308712,CWS,TB,Rate Field,Major League Baseball,AL,145,139
71,7,2,"Montgomery, Mason",682254,Left,TB,"Teel, Kyle",691019,Left,CWS,2,Bottom,2,0,1,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,90.66196401,-2.544492623,3.069927568,2625.540873,185.4250176,12:15,5.761987122,-1.527051552,7.127391754,-32.47476755,1.018784568,-0.048364414,0.747407689,1.255451386,83.19966202,-8.643697694,3.060872617,0.416535591,,,,,,,,,,,,0.922882085,1.32517252,1.346293968,50.00185574,5.597277847,-7.063717024,-131.7346494,-6.836666848,1.614224873,29.24366518,-29.85567951,CWS,TB,Rate Field,Major League Baseball,AL,145,139
72,7,3,"Montgomery, Mason",682254,Left,TB,"Teel, Kyle",691019,Left,CWS,2,Bottom,2,1,1,Fastball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,98.78492258,-2.28375249,2.63055781,2365.586701,157.4139779,11:15,5.887230111,-1.538874725,7.254306128,-11.03023161,17.04905531,-6.682790598,2.901377252,0.28560715,90.17853672,-4.367345939,1.362920719,0.381385826,,,,,,,,,,,,4.402692882,10.00954323,1.392981716,50.00500261,5.752918583,-6.380484529,-143.6557481,-6.096707498,9.196878303,33.49994666,-11.27050592,CWS,TB,Rate Field,Major League Baseball,AL,145,139
73,7,4,"Montgomery, Mason",682254,Left,TB,"Teel, Kyle",691019,Left,CWS,2,Bottom,2,1,2,Fastball,FoulBall,Undefined,Undefined,Undefined,0,0,98.55801854,-2.628888646,2.295441568,2212.072634,156.3575273,11:15,5.951043037,-1.403132806,7.047963865,-9.666936705,18.5283551,-4.817370343,2.756394745,0.2813041,90.02660707,-4.453540139,1.38172318,0.38217283,78.76346951,29.30602158,-138.3401209,1872.805752,-83.74422822,40.71756867,-71.92558847,247.7937942,247.793794,-139.4061714,3.2,3.281195638,10.91134178,1.267234971,50.00680329,5.788319094,-5.587256617,-143.3295977,-6.902608127,6.827413214,33.18307341,-9.479502961,CWS,TB,Rate Field,Major League Baseball,AL,145,139
74,7,5,"Montgomery, Mason",682254,Left,TB,"Teel, Kyle",691019,Left,CWS,2,Bottom,2,1,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,99.79855035,-1.145292256,2.652985499,2397.267105,153.2062374,11:00,5.999169032,-1.393292108,6.928977422,-9.60382964,18.0342351,-6.045200639,4.156277659,0.519661206,90.47226006,-2.970081424,1.502800966,0.37837752,,,,,,,,,,,,4.113886072,10.25973313,1.230799936,50.00432898,5.923384377,-6.526295717,-145.156103,-3.221879756,8.717208025,36.25021497,-10.43867031,CWS,TB,Rate Field,Major League Baseball,AL,145,139
75,7,6,"Montgomery, Mason",682254,Left,TB,"Teel, Kyle",691019,Left,CWS,2,Bottom,2,2,2,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,98.78850856,-2.943427242,0.927797347,2318.900344,158.3634792,11:15,5.975216359,-1.472922433,6.817923938,-10.96229546,17.18851969,-4.38709818,2.374301595,-0.992048874,89.94904463,-5.018736219,0.093129098,0.381871282,,,,,,,,,,,,2.679328487,10.29851146,1.415361107,50.00215017,5.780898555,-2.183173629,-143.6840749,-7.747900323,5.576241173,34.72468782,-10.73905296,CWS,TB,Rate Field,Major League Baseball,AL,145,139
76,7,7,"Montgomery, Mason",682254,Left,TB,"Teel, Kyle",691019,Left,CWS,2,Bottom,2,3,2,Fastball,BallCalled,Walk,Undefined,Undefined,0,0,98.16425749,-4.086803132,3.060156459,2331.422871,155.4429644,11:15,5.816697817,-1.35664364,7.069197078,-12.10436821,16.66677847,-7.740794259,1.091712677,0.779210803,89.01967155,-6.366946603,1.586550747,0.386055814,,,,,,,,,,,,5.18663506,10.44422579,1.176936982,50.00365921,5.56601958,-7.361186512,-142.376932,-10.57673981,10.55249583,35.47726909,-10.92602034,CWS,TB,Rate Field,Major League Baseball,AL,145,139
77,8,1,"Montgomery, Mason",682254,Left,TB,"Sosa, Lenyn",672820,Right,CWS,2,Bottom,2,0,0,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,90.06875316,-1.735620683,2.500638098,2644.782676,169.7763987,11:45,5.742950891,-1.531605139,7.185321684,-32.53176953,1.250308798,-0.49855667,1.45991285,0.693476846,82.75445641,-7.859697726,2.406190549,0.418325842,,,,,,,,,,,,0.981418101,1.188342108,1.387265166,50.00445184,5.62788057,-5.707384816,-131.0285432,-4.947547171,1.704812018,28.17773777,-30.11162279,CWS,TB,Rate Field,Major League Baseball,AL,145,139
78,8,2,"Montgomery, Mason",682254,Left,TB,"Sosa, Lenyn",672820,Right,CWS,2,Bottom,2,1,0,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,98.31842636,-3.329475566,3.142684428,2354.577287,155.7458664,11:15,5.833401361,-1.450101529,7.1936252,-10.08909595,18.43478722,-6.927459759,1.97409355,0.821836826,89.42638331,-5.230496021,1.827054385,0.384393324,,,,,,,,,,,,4.721912084,11.12657082,1.271706312,50.00036509,5.636258932,-7.612285023,-142.7498658,-8.643660255,9.697930263,34.32496995,-9.318459706,CWS,TB,Rate Field,Major League Baseball,AL,145,139
79,8,3,"Montgomery, Mason",682254,Left,TB,"Sosa, Lenyn",672820,Right,CWS,2,Bottom,2,1,1,Fastball,StrikeCalled,Undefined,Undefined,Undefined,0,0,98.98967565,-3.266294353,3.165937495,2451.267509,155.9459421,11:15,5.822323211,-1.373778364,7.239776671,-10.89565393,17.2657499,-9.177288207,1.9559088,0.729288811,89.95643793,-5.321621388,1.421693395,0.381943094,,,,,,,,,,,,5.973602232,10.4766334,1.197665961,50.00192483,5.631232721,-7.649056413,-143.7218687,-8.569658578,12.42569481,35.08576152,-10.37962746,CWS,TB,Rate Field,Major League Baseball,AL,145,139
80,8,4,"Montgomery, Mason",682254,Left,TB,"Sosa, Lenyn",672820,Right,CWS,2,Bottom,2,1,2,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,91.48735092,-4.136835781,4.393839669,2791.288973,269.0174607,3:00,5.67427588,-1.611330148,7.297016578,-32.16888435,0.913744413,-2.080416696,-0.751130531,2.194562441,84.185755,-10.11885049,4.000186077,0.413972524,,,,,,,,,,,,2.41792226,1.781990333,1.366514043,50.00478613,5.428018763,-10.11989682,-132.5234745,-10.5817602,4.284524701,29.4288677,-29.0194535,CWS,TB,Rate Field,Major League Baseball,AL,145,139
81,8,5,"Montgomery, Mason",682254,Left,TB,"Sosa, Lenyn",672820,Right,CWS,2,Bottom,2,2,2,Fastball,InPlay,Undefined,LineDrive,Double,0,2,98.71767614,-2.182612643,2.864594253,2130.90276,150.3081398,11:00,5.825967001,-1.359737621,7.155220153,-12.86517661,15.34950399,-6.03065989,2.77503867,0.736193938,89.85197335,-4.615998496,1.719057271,0.38230421,97.05009315,18.37020186,-10.29409332,1010.680954,108.4558891,29.41570049,-21.34847269,311.3837594,310.8405156,-11.68460665,3.1,4.143511665,9.078650412,1.195197217,50.00194286,5.69259606,-6.983424162,-143.5081747,-5.896497814,8.605817468,34.53727132,-13.31768628,CWS,TB,Rate Field,Major League Baseball,AL,145,139
82,9,1,"Kelly, Kevin",687330,Right,TB,"Montgomery, Colson",695657,Left,CWS,2,Bottom,2,0,0,Sinker,InPlay,Undefined,GroundBall,Out,1,0,91.40554827,1.395309347,-3.357718655,2065.57485,254.3999817,2:30,3.919828702,1.48864062,7.284036158,-35.73005239,-3.112701047,15.89614161,2.20484499,-0.226192262,84.03940771,-5.35530541,-0.352225542,0.41105114,101.38358,-13.49610058,39.02019876,2738.848086,,,,10.42164484,10.08995822,33.96489667,0.1,-9.582889668,-2.080744064,-1.307474617,50.00640603,3.982079316,7.314538093,-132.9563055,2.150731552,-17.26108056,26.9410803,-35.92807202,CWS,TB,Rate Field,Major League Baseball,AL,145,139
83,1,1,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,3,Top,0,0,0,Fastball,BallCalled,Undefined,Undefined,Undefined,0,0,92.93304346,-1.753869698,-1.573389116,2440.545875,196.9235143,12:30,6.338232022,2.162363017,7.276604222,-13.53237958,18.04965647,4.665511322,3.624456337,1.127986754,85.12767967,-4.311574174,-0.688968468,0.404474898,,,,,,,,,,,,-2.985268928,10.37371517,-2.075928801,50.00029359,6.233422667,3.57180711,-135.305864,-4.56426715,-5.547135873,28.91395921,-12.8929506,CWS,TB,Rate Field,Major League Baseball,AL,145,139
84,1,2,"Burke, Sean",680732,Right,CWS,"Díaz, Yandy",650490,Right,TB,3,Top,0,1,0,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,80.74448322,1.288907753,-2.596830593,2488.246213,24.10655816,6:45,6.305746254,2.259105168,7.302558361,-56.2362616,-14.21935355,-3.859919188,2.78577839,-0.410976631,74.55197056,-9.299403752,-3.328296649,0.466534276,,,,,,,,,,,,1.383799333,-8.177651406,-2.11246217,50.00215282,6.352606303,5.431899022,-117.4804953,1.13544939,1.93013557,22.61323007,-43.58287499,CWS,TB,Rate Field,Major League Baseball,AL,145,139
